title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",2 Cr,1775 sqft,https://www.magicbricks.com/ramprastha-primera-sector-37d-gurgaon-pdpid-4d4235303139313030,3,12,2025-08-12 19:19:53.376514,Posted: 3 hours ago,2025-08-12 16:19:53.375692,False,standard,[],3,,3 BHK,Semi-Furnished,16 out of 24,,Ramprastha Primera,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2.04 Cr,1629 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-i-sector-79-gurgaon-pdpid-4d4235333930323531,3,13,2025-08-12 19:19:53.378734,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,4 out of 4,,M3M Antalya Hills Phase I,,,,Freehold,Resale,,90.9,[],True
2 BHK Apartment for Sale in Sector 33 Sohna Gurgaon,1.70 Cr,1385 sqft,https://www.magicbricks.com/godrej-nature-plus-sohna-sector-33-gurgaon-pdpid-4d4235313132333731,3,15,2025-08-12 19:19:53.382186,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,3,2 BHK,Unfurnished,15 out of 22,,Godrej Nature Plus,Ready to Move,East,,Freehold,Resale,Garden/Park,95.5,[],True
Studio Apartment for Sale in Sector 114 Gurgaon,65 Lac,200 sqft,,3,16,2025-08-12 19:19:53.384342,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],1,,Studio,Furnished,6 out of 10,,,Ready to Move,East,,Freehold,New Property,Read more,90.9,['Missing property URL'],False
"3 BHK Builder Floor for Sale in Krishna Colony, Sector 7 Gurgaon",65 Lac,600 sqft,,3,17,2025-08-12 19:19:53.386654,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],2,2,3 BHK,Unfurnished,2 out of 4,,,Ready to Move,Read more,,,Resale,Main Road,90.9,['Missing property URL'],False
2 BHK Apartment for Sale in Phase 5 DLF Gurgaon,1.26 Cr,982 sqft,https://www.magicbricks.com/dlf-princeton-estate-dlf-phase-5-gurgaon-pdpid-4d4235303031343431,3,18,2025-08-12 19:19:53.388886,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,1,2 BHK,Furnished,2 out of 6,,DLF Princeton Estate,Ready to Move,East,1 Covered,,Resale,,90.9,[],True
"Studio Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",8 Lac,325 sqft,https://www.magicbricks.com/ramprastha-the-edge-towers-sector-37d-gurgaon-pdpid-4d4235303130333531,3,19,2025-08-12 19:19:53.390643,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],,,Studio,Unfurnished,3 out of 10,,Ramprastha The Edge Towers,Ready to Move,,1 Covered,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 83 Gurgaon,1.94 Cr,1850 sqft,https://www.magicbricks.com/ss-cendana-sector-83-gurgaon-pdpid-4d4235343136383231,3,20,2025-08-12 19:19:53.392720,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,26 out of 33,,SS Cendana,,Read more,,Freehold,Resale,Garden/Park,100.0,[],True
2 BHK Apartment for Sale in Sector 60 Gurgaon,2.95 Cr,1540 sqft,https://www.magicbricks.com/ireo-skyon-sector-60-gurgaon-pdpid-4d4235303230313733,3,21,2025-08-12 19:19:53.394948,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,2,2 BHK,Semi-Furnished,2 out of 12,,IREO Skyon,Ready to Move,North - West,2 Covered,Freehold,Resale,Garden/Park,109.1,[],True
3 BHK Builder Floor for Sale in Sector 45 Gurgaon,3.20 Cr,2150 sqft,,3,24,2025-08-12 19:19:53.399154,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],4,2,3 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,East,"4 Covered,",Freehold,Resale,Garden/Park,100.0,['Missing property URL'],False
"3 BHK Apartment for Sale in Nirvana Country, Sector 50 Gurgaon",4.80 Cr,3000 sqft,https://www.magicbricks.com/unitech-the-close-north-nirvana-country-gurgaon-pdpid-4d4235323834363237,3,25,2025-08-12 19:19:53.401065,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Furnished,Lower Basement out of 19,,Unitech The Close North,Ready to Move,,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 112 Gurgaon,3.85 Cr,2215 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,3,26,2025-08-12 19:19:53.403012,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,10 out of 23,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,,77.3,[],True
2 BHK Apartment for Sale in Sector 70A Gurgaon,85 Lac,700 sqft,https://www.magicbricks.com/pyramid-fusion-homes-sector-70a-gurgaon-pdpid-4d4235313232373337,3,27,2025-08-12 19:19:53.404827,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,,2 BHK,Unfurnished,Ground out of 14,,Pyramid Fusion Homes,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Builder Floor for Sale in Sector 70A Gurgaon,2.60 Cr,1750 sqft,https://www.magicbricks.com/bptp-green-oaks-sector-70a-gurgaon-pdpid-4d4235333236323433,3,29,2025-08-12 19:19:53.407817,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,"['text_premium', 'text_preferred']",3,2,3 BHK,Semi-Furnished,4 out of 4,,BPTP Green Oaks,,North - East,,Freehold,Resale,Garden/Park,100.0,[],True
Plot/Land for Sale in Block I South City 1 Gurgaon,16 Cr,4521 sqft,,3,30,2025-08-12 19:19:53.409766,Updated 3 days ago,2025-08-09 19:19:53.408863,True,premium,['text_premium'],,,Plot,,Read more,,,,10 m,,Freehold,Resale,Garden/Park,77.3,['Missing property URL'],False
3 BHK Builder Floor for Sale in Sector 84 Gurgaon,1.65 Cr,1200 sqft,,4,1,2025-08-12 19:19:57.547965,Updated 6 days ago,2025-08-06 19:19:57.546768,True,premium,"['text_premium', 'text_luxury']",3,5,3 BHK,Semi-Furnished,2 out of 2,,,Ready to Move,North - East,,Freehold,Resale,Main Road,95.5,['Missing property URL'],False
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",60 Lac,670 sqft,https://www.magicbricks.com/imperia-shopping-central-sector-37c-gurgaon-pdpid-4d4235333334313437,4,2,2025-08-12 19:19:57.549984,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,,2 BHK,Unfurnished,12 out of 12,,Imperia Shopping Central,Ready to Move,,450 Open,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,2.15 Cr,1569 sqft,https://www.magicbricks.com/adani-m2k-oyster-grande-sector-102-gurgaon-pdpid-4d4235303836323032,4,3,2025-08-12 19:19:57.552344,Updated 4 days ago,2025-08-08 19:19:57.551239,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Unfurnished,15 out of 21,,Adani M2K Oyster Grande,Ready to Move,North - East,,Freehold,New Property,Garden/Park,104.5,[],True
1 BHK Apartment for Sale in Sector 63 Gurgaon,1.20 Cr,600 sqft,https://www.magicbricks.com/baani-city-center-sector-63-gurgaon-pdpid-4d4235303233343338,4,5,2025-08-12 19:19:57.556002,Updated 6 days ago,2025-08-06 19:19:57.554837,False,standard,[],1,2,1 BHK,Furnished,4 out of 10,,Baani City Center,Ready to Move,East,,Freehold,New Property,Pool,95.5,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.60 Cr,172 sqyrd,,4,6,2025-08-12 19:19:57.558427,Updated 4 days ago,2025-08-08 19:19:57.557303,True,premium,['text_premium'],3,2,3 BHK,Furnished,2 out of 4,,,Ready to Move,West,"1 Covered,",Freehold,New Property,,95.5,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 33 Sohna Gurgaon,1.60 Cr,1435 sqft,https://www.magicbricks.com/flora-avenue-33-sohna-sector-33-gurgaon-pdpid-4d4235343233373537,4,7,2025-08-12 19:19:57.560519,Updated 6 days ago,2025-08-06 19:19:57.559570,False,standard,[],2,3,3 BHK,Furnished,4 out of 4,,Flora Avenue 33,Ready to Move,,,Freehold,Resale,Garden/Park,90.9,[],True
3 BHK Apartment for Sale in Dwarka Expressway Gurgaon,1.25 Cr,1550 sqft,https://www.magicbricks.com/vatika-one-express-city-dwarka-expressway-gurgaon-pdpid-4d4235303430313038,4,8,2025-08-12 19:19:57.562446,Updated 5 days ago,2025-08-07 19:19:57.561594,False,standard,[],3,3,3 BHK,Semi-Furnished,1 out of 2,,Vatika One Express City,,,,,New Property,,77.3,[],True
3 BHK Apartment for Sale in Sector 63 Gurgaon,4.50 Cr,1100 sqft,,4,9,2025-08-12 19:19:57.564721,Updated 3 days ago,2025-08-09 19:19:57.563638,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,4 out of 4,,,Ready to Move,South - East,,Freehold,Resale,"Pool, Main Road",95.5,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 52 Gurgaon,3.25 Cr,2015 sqft,https://www.magicbricks.com/green-homes-sector-52-gurgaon-pdpid-4d4235313730353839,4,10,2025-08-12 19:19:57.567009,Updated 4 days ago,2025-08-08 19:19:57.565967,True,premium,"['text_premium', 'text_luxury']",3,3,4 BHK,Furnished,5 out of 10,,Green Homes,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",109.1,[],True
3 BHK Apartment for Sale in Sector 36A Gurgaon,5.30 Cr,1800 sqft,https://www.magicbricks.com/krisumi-waterside-residences-sector-36a-gurgaon-pdpid-4d4235343231343833,4,11,2025-08-12 19:19:57.570957,Updated 4 days ago,2025-08-08 19:19:57.569243,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,23 out of 28,,Krisumi Waterside Residences,Ready to Move,East,,Freehold,New Property,"Garden/Park, Pool, Main Road",104.5,[],True
Plot/Land for Sale in Sector 70A Gurgaon,6 Cr,2250 sqft,https://www.magicbricks.com/bptp-astaire-gardens-sector-70a-gurgaon-pdpid-4d4235303031313136,4,12,2025-08-12 19:19:57.573751,Updated 6 days ago,2025-08-06 19:19:57.572746,True,premium,['text_premium'],,,Plot,,,,BPTP Astaire Gardens,,12 m,,Freehold,Resale,,77.3,[],True
4 BHK Apartment for Sale in Sector 81 Gurgaon,5.50 Cr,3200 sqft,,4,13,2025-08-12 19:19:57.575629,Updated 4 days ago,2025-08-08 19:19:57.574764,True,premium,['text_premium'],3,,4 BHK,Unfurnished,3 out of 15,,,Ready to Move,Read more,,,Resale,,81.8,['Missing property URL'],False
"3 BHK Apartment for Sale in Ambience Island, Sector 24, Delhi Gurgaon Expressway Gurgaon",5.49 Cr,2800 sqft,https://www.magicbricks.com/ambience-lagoon-ambience-island-gurgaon-pdpid-4d4235303239383730,4,14,2025-08-12 19:19:57.577734,Updated 4 days ago,2025-08-08 19:19:57.576787,False,standard,[],4,4,3 BHK,Semi-Furnished,4 out of 4,,Ambience Lagoon,Ready to Move,East,2 Covered,,Resale,"Garden/Park, Pool, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 103 Gurgaon,62 Lac,1460 sqft,https://www.magicbricks.com/spire-wood-sector-103-gurgaon-pdpid-4d4235303137383532,4,15,2025-08-12 19:19:57.579614,Updated 6 days ago,2025-08-06 19:19:57.578764,False,standard,[],2,3,2 BHK,Unfurnished,12 out of 16,,Spire Wood,,,1 Covered,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Sector 57 Gurgaon,3.46 Cr,2293 sqft,https://www.magicbricks.com/bptp-freedom-park-life-sector-57-gurgaon-pdpid-4d4235303031313138,4,16,2025-08-12 19:19:57.581798,Updated 5 days ago,2025-08-07 19:19:57.580852,True,premium,['text_premium'],3,3,3 BHK,Furnished,5 out of 19,,BPTP Freedom Park Life,Ready to Move,East,1 Covered,,Resale,"Garden/Park, Pool",104.5,[],True
2 BHK Apartment for Sale in Gwal Pahari Gurgaon,1.42 Cr,975 sqft,https://www.magicbricks.com/suncity-vatsal-valley-gwal-pahari-gurgaon-pdpid-4d4235333331343031,4,17,2025-08-12 19:19:57.584307,Updated 4 days ago,2025-08-08 19:19:57.583034,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,2 out of 4,,Suncity Vatsal Valley,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",109.1,[],True
3 BHK Apartment for Sale in Galleria Market Area Gurgaon,3.75 Cr,1770 sqft,https://www.magicbricks.com/dlf-regency-park-1-phase-4-dlf-gurgaon-pdpid-4d4235303031303332,4,19,2025-08-12 19:19:57.587749,Updated 5 days ago,2025-08-07 19:19:57.586603,False,standard,[],3,2,3 BHK,Unfurnished,12 out of 20,,DLF Regency Park 1,Ready to Move,,2 Covered,Freehold,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 70A Gurgaon,1.50 Cr,1400 sqft,https://www.magicbricks.com/capital-the-residences-360-sector-70a-gurgaon-pdpid-4d4235323835383133,4,20,2025-08-12 19:19:57.589864,Updated 3 days ago,2025-08-09 19:19:57.588901,False,standard,[],3,4,3 BHK,Semi-Furnished,8 out of 22,,Capital The Residences 360,Ready to Move,North - East,,Freehold,New Property,"Garden/Park, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.96 Cr,697 sqft,https://www.magicbricks.com/the-serenas-sohna-sector-36-gurgaon-pdpid-4d4235303937303833,4,23,2025-08-12 19:19:57.594260,Updated 4 days ago,2025-08-08 19:19:57.593337,False,standard,[],2,3,2 BHK,Furnished,7 out of 12,,The Serenas,Ready to Move,,,,Resale,"Garden/Park, Main Road",86.4,[],True
2 BHK Apartment for Sale in Sector 6 Sohna Gurgaon,57 Lac,629 sqft,https://www.magicbricks.com/trisara-our-homes-3-sohna-sector-6-gurgaon-pdpid-4d4235303932333434,4,24,2025-08-12 19:19:57.596357,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,2,2 BHK,Unfurnished,3 out of 9,,Trisara Our Homes 3,Ready to Move,East,,Freehold,New Property,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 79 Gurgaon,1.55 Cr,800 sqft,https://www.magicbricks.com/godrej-101-sector-79-gurgaon-pdpid-4d4235303834343632,4,25,2025-08-12 19:19:57.598475,Updated 4 days ago,2025-08-08 19:19:57.597427,True,premium,['text_premium'],2,,2 BHK,Semi-Furnished,7 out of 7,,Godrej 101,Ready to Move,Read more,1 Open,Freehold,Resale,,100.0,[],True
3 BHK Apartment for Sale in Sector 112 Gurgaon,5 Cr,2802 sqft,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,4,26,2025-08-12 19:19:57.600873,Updated 3 days ago,2025-08-09 19:19:57.599950,False,standard,[],3,4,3 BHK,Semi-Furnished,8 out of 12,,Experion Windchants,Ready to Move,East,,,Resale,Garden/Park,90.9,[],True
5 BHK Apartment for Sale in DLF Garden Villas Gurgaon,5.50 Cr,4500 sqft,,4,27,2025-08-12 19:19:57.603072,Updated 3 days ago,2025-08-09 19:19:57.602036,True,premium,['text_premium'],5,2,5 BHK,Semi-Furnished,1 out of 2,,,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",95.5,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 83 Gurgaon,2.80 Cr,1900 sqft,https://www.magicbricks.com/emaar-palm-garden-sector-83-gurgaon-pdpid-4d4235303232343737,4,28,2025-08-12 19:19:57.605161,Updated 6 days ago,2025-08-06 19:19:57.604248,True,premium,['text_premium'],4,4,3 BHK,Furnished,10 out of 13,,Emaar Palm Garden,Ready to Move,Read more,,Freehold,Resale,,100.0,[],True
3 BHK Apartment for Sale in Sector 111 Gurgaon,3.30 Cr,1550 sqft,https://www.magicbricks.com/m3m-crown-phase-1-sector-111-gurgaon-pdpid-4d4235333933333337,4,29,2025-08-12 19:19:57.607523,Updated 4 days ago,2025-08-08 19:19:57.606481,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,3 out of 30,,M3M Crown Phase 1,,East,1 Covered,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",77.5 Lac,585 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,5,1,2025-08-12 19:20:01.207983,Updated 4 days ago,2025-08-08 19:20:01.206839,True,premium,['text_premium'],2,2,2 BHK,Unfurnished,1 out of 11,,The Trisara Apex Our Homes,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",104.5,[],True
Plot/Land for Sale in Sohna Gurgaon,14 Lac,900 sqft,,5,2,2025-08-12 19:20:01.210508,Updated 4 days ago,2025-08-08 19:20:01.209166,True,premium,['text_premium'],,,Plot,,,,,,27 m,,Freehold,Resale,,68.2,['Missing property URL'],False
8 BHK House for Sale in Phase 2 DLF Gurgaon,29.50 Cr,502 sqyrd,,5,3,2025-08-12 19:20:01.214133,Updated 4 days ago,2025-08-08 19:20:01.212327,True,premium,['text_premium'],10,6,8 BHK,Semi-Furnished,,,,Ready to Move,North - East,"2 Covered,",Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 108 Gurgaon,4.80 Cr,2423 sqft,https://www.magicbricks.com/sobha-city-sector-108-gurgaon-pdpid-4d4235303836323234,5,4,2025-08-12 19:20:01.217065,Updated 4 days ago,2025-08-08 19:20:01.215778,True,premium,['text_premium'],4,,4 BHK,Unfurnished,6 out of 24,,Sobha City,,,,,Resale,,81.8,[],True
2 BHK House for Sale in Sector 67 Gurgaon,30 Lac,50 sqft,https://www.magicbricks.com/maruti-kunj-sector-67-gurgaon-pdpid-4d4235313731383237,5,5,2025-08-12 19:20:01.219855,Updated 3 days ago,2025-08-09 19:20:01.218608,False,standard,[],1,,2 BHK,Unfurnished,,,Maruti Kunj,Ready to Move,,,,Resale,,72.7,[],True
7 BHK House for Sale in Sector 40 Gurgaon,5.50 Cr,151 sqyrd,,5,6,2025-08-12 19:20:01.223608,Updated 4 days ago,2025-08-08 19:20:01.221866,True,premium,['text_premium'],3,2,7 BHK,Semi-Furnished,2 out of 3,,,Ready to Move,North - West,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.55 Cr,950 sqft,https://www.magicbricks.com/tulip-orange-sector-70-gurgaon-pdpid-4d4235303137313631,5,7,2025-08-12 19:20:01.226373,Updated 3 days ago,2025-08-09 19:20:01.225412,True,premium,['text_premium'],2,2,3 BHK,Semi-Furnished,Ground out of 14,,Tulip Orange,Ready to Move,North - East,,,Resale,"Garden/Park, Pool",100.0,[],True
4 BHK Apartment for Sale in Sector 48 Gurgaon,3.09 Cr,1610 sqft,https://www.magicbricks.com/vipul-greens-sector-48-gurgaon-pdpid-4d4235303030333036,5,8,2025-08-12 19:20:01.228623,Updated 4 days ago,2025-08-08 19:20:01.227650,True,premium,['text_premium'],3,5,4 BHK,Semi-Furnished,5 out of 13,,Vipul Greens,Ready to Move,,1 Covered,Freehold,Resale,"Pool, Garden/Park",104.5,[],True
4 BHK Apartment for Sale in Sector 51 Gurgaon,5 Cr,3500 sqft,,5,9,2025-08-12 19:20:01.230568,Updated 4 days ago,2025-08-08 19:20:01.229675,True,premium,"['text_premium', 'text_luxury']",5,,4 BHK,Furnished,5 out of 10,,,Ready to Move,Read more,,,Resale,,81.8,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 67 Gurgaon,3.40 Cr,1965 sqft,https://www.magicbricks.com/bestech-park-view-spa-next-sector-67-gurgaon-pdpid-4d4235303233333339,5,10,2025-08-12 19:20:01.232748,Updated 5 days ago,2025-08-07 19:20:01.231790,True,premium,['text_premium'],3,,3 BHK,Semi-Furnished,4 out of 16,,Bestech Park View Spa Next,Ready to Move,North,"1 Covered,",Freehold,Resale,Garden/Park,104.5,[],True
"4 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",8.25 Cr,3577 sqft,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,5,12,2025-08-12 19:20:01.235846,Updated 5 days ago,2025-08-07 19:20:01.234939,True,premium,"['text_premium', 'text_luxury']",4,,4 BHK,Furnished,16 out of 40,,DLF Privana West,Ready to Move,Read more,,Freehold,Resale,"Garden/Park, Pool",100.0,[],True
3 BHK Apartment for Sale in Sector 104 Gurgaon,2.50 Cr,1359 sqft,https://www.magicbricks.com/hero-homes-sector-104-gurgaon-pdpid-4d4235313139323831,5,13,2025-08-12 19:20:01.237539,Updated 4 days ago,2025-08-08 19:20:01.236822,False,standard,[],2,,3 BHK,Unfurnished,20 out of 36,,Hero Homes,,,,,Resale,,72.7,[],True
4 BHK Apartment for Sale in Phase 3 DLF Gurgaon,6.50 Cr,3500 sqft,https://www.magicbricks.com/dlf-10a-dlf-phase-3-gurgaon-pdpid-4d4235333139303133,5,14,2025-08-12 19:20:01.239813,Updated 4 days ago,2025-08-08 19:20:01.238714,True,premium,['text_premium'],5,3,4 BHK,Semi-Furnished,2 out of 4,,DLF 10A,Ready to Move,North - East,,Freehold,Resale,Garden/Park,104.5,[],True
4 BHK Apartment for Sale in Kadarpur Gurgaon,8 Cr,3117 sqft,,5,15,2025-08-12 19:20:01.241856,Updated 4 days ago,2025-08-08 19:20:01.240949,True,premium,['text_premium'],5,5,4 BHK,Furnished,1 out of 4,,,Ready to Move,,,,Resale,,81.8,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 109 Gurgaon,2.25 Cr,1806 sqft,https://www.magicbricks.com/brisk-lumbini-terrace-homes-sector-109-gurgaon-pdpid-4d4235303233313235,5,16,2025-08-12 19:20:01.243972,Updated 3 days ago,2025-08-09 19:20:01.243017,True,premium,['text_premium'],3,1,3 BHK,Unfurnished,7 out of 14,,Brisk Lumbini Terrace Homes,Ready to Move,,"1 Covered,",Freehold,Resale,Main Road,104.5,[],True
3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,3.30 Cr,1380 sqft,https://www.magicbricks.com/emerald-floor-jemma-golf-course-extension-road-gurgaon-pdpid-4d4235313930363639,5,17,2025-08-12 19:20:01.246046,Updated 4 days ago,2025-08-08 19:20:01.245133,True,premium,['text_premium'],3,,3 BHK,Furnished,Super Area1380 sqftStatusReady to MoveFloorGround out of 3TransactionResaleFurnishingFurnishedfacingNorthoverlookingMain RoadSocietyEmerald Floor JemmaCar Parking1 OpenBathroom3,,Emerald Floor Jemma,Ready to Move,North,1 Open,,Resale,Main Road,100.0,[],True
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.40 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,5,18,2025-08-12 19:20:01.248080,Updated 5 days ago,2025-08-07 19:20:01.247168,False,standard,[],5,3,4 BHK,Semi-Furnished,Ground out of 36,,Tulip Crimson,,,2 Covered,Freehold,Resale,,86.4,[],True
3 BHK Apartment for Sale in Sector 109 Gurgaon,3.10 Cr,2095 sqft,https://www.magicbricks.com/ats-kocoon-sector-109-gurgaon-pdpid-4d4235303233353339,5,19,2025-08-12 19:20:01.249983,Updated 3 days ago,2025-08-09 19:20:01.249148,True,premium,['text_premium'],4,,3 BHK,Semi-Furnished,7 out of 25,,ATS Kocoon,Ready to Move,,,,Resale,,86.4,[],True
